id,x,y,z,address,panel,feather,rung,spiral,controllerID,controllerChannel,position
860,-56.9020386,42.86427512,0,36,3,0,6,8,1,0,0
861,-57.93136987,39.83340734,0,37,3,0,6,8,1,0,0
862,-58.84113414,36.8680514,0,38,3,0,6,8,1,0,0
863,-57.73385007,36.6214371,0,39,3,0,7,5,1,0,0
864,-55.48711658,38.58163501,0,40,3,0,7,5,1,0,0
865,-53.13491058,40.5038014,0,41,3,0,7,5,1,0,0
866,-50.79719278,42.29285748,0,42,3,0,7,5,1,0,0
867,-48.2826245,44.09218916,0,43,3,0,7,5,1,0,0
868,-47.45100988,41.70892016,0,44,3,0,8,10,1,0,0
869,-48.77518382,38.53446963,0,45,3,0,8,10,1,0,0
870,-49.93963327,35.85899574,0,46,3,0,8,10,1,0,0
871,-50.96896453,32.82812796,0,47,3,0,8,10,1,0,0
872,-49.19608956,31.74147383,0,48,3,0,9,7,1,0,0
873,-46.57203302,33.57454569,0,49,3,0,9,7,1,0,0
874,-44.04955135,35.04116065,0,50,3,0,9,7,1,0,0
875,-41.10285684,36.81533484,0,51,3,0,9,7,1,0,0
876,-40.36769896,34.12230189,0,52,3,0,10,12,1,0,0
877,-41.35899871,30.82867806,0,53,3,0,10,12,1,0,0
878,-42.24262124,28.04781042,0,54,3,0,10,12,1,0,0
879,-40.34813202,27.10481779,0,55,3,0,11,9,1,0,0
880,-38.10655601,28.76395254,0,56,3,0,11,9,1,0,0
881,-35.83887762,30.29517384,0,57,3,0,11,9,1,0,0
882,-33.40277394,30.13686667,0,58,3,0,12,14,1,0,0
883,-34.95844407,26.9150539,0,59,3,0,12,14,1,0,0
884,-35.89139733,24.28694225,0,60,3,0,12,14,1,0,0
885,-35.88163355,22.45843732,0,61,3,0,13,11,1,0,0
886,-33.78584502,24.29824147,0,62,3,0,13,11,1,0,0
887,-30.85690643,26.35288825,0,63,3,0,13,11,1,0,0
888,-30.17088243,23.55946154,0,64,3,0,14,16,1,0,0
889,-31.20281213,20.36871179,0,65,3,0,14,16,1,0,0
890,-29.34918908,20.26729441,0,66,3,0,15,13,1,0,0
891,-27.3622195,21.60926364,0,67,3,0,15,13,1,0,0
892,-25.02914737,20.54654653,0,68,3,0,16,18,1,0,0
893,-25.88363602,17.95764749,0,69,3,0,16,18,1,0,0
894,-24.79560394,16.76874921,0,70,3,0,17,15,1,0,0
895,-21.6700117,16.25496941,0,71,3,0,17,15,1,0,0
896,-23.25761098,18.00536405,0,71,3,0,18,20,1,0,0
897,-20.55520795,15.13028376,0,73,3,0,19,17,1,0,0
898,-18.73434083,13.95075556,0,74,3,0,20,22,1,0,0
899,-17.6355607,12.81154235,0,75,3,0,21,23,1,0,0
900,-97.31591869,53.1018397,0,1,2,0,1,2,1,0,0
901,-98.04292696,50.21014522,0,2,2,0,1,2,1,0,0
902,-98.6882029,47.24179716,0,3,2,0,1,2,1,0,0
903,-99.22143153,44.34675623,0,4,2,0,1,2,1,0,0
904,-99.68359714,41.28947112,0,5,2,0,1,2,1,0,0
905,-100.0274162,38.3919105,0,6,2,0,1,2,1,0,0
906,-100.2436762,35.9900588,0,7,2,0,1,2,1,0,0
907,-100.4172196,33.19895494,0,8,2,0,1,2,1,0,0
908,-98.25076172,30.44781172,0,9,2,0,2,1,1,0,0
909,-96.56308364,32.87718311,0,10,2,0,2,1,1,0,0
910,-94.47611401,35.6112397,0,11,2,0,2,1,1,0,0
911,-92.74142803,37.95750081,0,12,2,0,2,1,1,0,0
912,-90.63138752,40.36443125,0,13,2,0,2,1,1,0,0
913,-88.51827615,42.63506239,0,14,2,0,2,1,1,0,0
914,-86.21229065,44.93703214,0,15,2,0,2,1,1,0,0
915,-83.71976962,43.33096828,0,16,2,0,3,4,1,0,0
916,-84.16051789,40.38202968,0,17,2,0,3,4,1,0,0
917,-84.51236847,37.36478396,0,18,2,0,3,4,1,0,0
918,-84.75984892,34.43147529,0,19,2,0,3,4,1,0,0
919,-84.92079389,31.34363897,0,20,2,0,3,4,1,0,0
920,-84.97961282,28.42635393,0,21,2,0,3,4,1,0,0
921,-82.67614701,25.84253364,0,22,2,0,4,3,1,0,0
922,-80.58921675,28.57659023,0,23,2,0,4,3,1,0,0
923,-78.8544914,30.92285134,0,24,2,0,4,3,1,0,0
924,-76.74445089,33.32978178,0,25,2,0,4,3,1,0,0
925,-74.63133951,35.60041293,0,26,2,0,4,3,1,0,0
926,-72.32535402,37.9023433,0,27,2,0,4,3,1,0,0
927,-70.27086472,37.82923303,0,28,2,0,5,6,1,0,0
928,-70.71161299,34.88029443,0,29,2,0,5,6,1,0,0
929,-71.31098339,28.92974003,0,30,2,0,5,6,1,0,0
930,-71.06346357,31.8630487,0,30,2,0,5,6,1,0,0
931,-71.47188899,25.84190372,0,32,2,0,5,6,1,0,0
932,-71.53070792,22.92461868,0,33,2,0,5,6,1,0,0
933,-69.39523432,22.76379182,0,34,2,0,6,5,1,0,0
934,-67.30830406,25.49784841,0,35,2,0,6,5,1,0,0
935,-65.57357872,27.84410952,0,36,2,0,6,5,1,0,0
936,-63.46353821,30.25103996,0,37,2,0,6,5,1,0,0
937,-61.35042683,32.52167111,0,38,2,0,6,5,1,0,0
938,-60.58314295,31.6860801,0,39,2,0,7,8,1,0,0
939,-61.15727712,28.76021238,0,40,2,0,7,8,1,0,0
940,-61.64570258,25.76206116,0,41,2,0,7,8,1,0,0
941,-62.02609649,22.84300446,0,42,2,0,7,8,1,0,0
942,-62.32700216,19.76564059,0,43,2,0,7,8,1,0,0
943,-59.84719767,20.23717628,0,44,2,0,8,7,1,0,0
944,-57.76022804,22.97123288,0,45,2,0,8,7,1,0,0
945,-56.02550269,25.31745462,0,46,2,0,8,7,1,0,0
946,-53.91546219,27.72442442,0,47,2,0,8,7,1,0,0
947,-52.08794151,26.73245538,0,48,2,0,9,10,1,0,0
948,-52.36325662,23.54339854,0,49,2,0,9,10,1,0,0
949,-52.37207553,20.62552295,0,50,2,0,9,10,1,0,0
950,-52.43506769,17.18654471,0,51,2,0,9,10,1,0,0
951,-49.73526308,17.89650573,0,52,2,0,10,9,1,0,0
952,-47.37864763,20.40190078,0,53,2,0,10,9,1,0,0
953,-45.41222925,22.55764998,0,54,2,0,10,9,1,0,0
954,-43.64833066,21.38851549,0,55,2,0,11,12,1,0,0
955,-43.96423634,18.61768722,0,56,2,0,11,12,1,0,0
956,-44.1564018,15.88819756,0,57,2,0,11,12,1,0,0
957,-42.80116484,13.85768465,0,58,2,0,12,11,1,0,0
958,-40.78895903,16.81591459,0,59,2,0,12,11,1,0,0
959,-38.97950924,18.93800235,0,60,2,0,12,11,1,0,0
960,-37.39112255,19.84386898,0,61,2,0,13,14,1,0,0
961,-37.93643781,17.10890688,0,62,2,0,13,14,1,0,0
962,-38.25120176,13.54504668,0,63,2,0,13,14,1,0,0
963,-35.48907428,14.34776365,0,64,2,0,14,13,1,0,0
964,-33.24182897,16.83685949,0,65,2,0,14,13,1,0,0
965,-32.22714339,15.28233109,0,66,2,0,15,16,1,0,0
966,-32.39576553,12.89055814,0,67,2,0,15,16,1,0,0
967,-30.30883526,11.40150222,0,68,2,0,16,15,1,0,0
968,-28.4940705,13.43603088,0,69,2,0,16,15,1,0,0
969,-26.92044761,13.08827478,0,70,2,0,17,18,1,0,0
970,-24.91261188,10.63839157,0,71,2,0,17,18,1,0,0
971,-27.22233753,11.13799814,0,71,2,0,18,17,1,0,0
972,-23.38119373,10.23535986,0,73,2,0,19,20,1,0,0
973,-21.44922418,9.248272711,0,74,2,0,20,19,1,0,0
974,-19.9132391,8.866343371,0,75,2,0,21,22,1,0,0
975,-110.8290362,2.668387268,0,1,1,0,1,1,1,0,0
976,-110.0128547,5.536184092,0,2,1,0,1,1,1,0,0
977,-109.0875392,8.429532111,0,3,1,0,1,1,1,0,0
978,-108.10183,11.20331314,0,4,1,0,1,1,1,0,0
979,-106.973483,14.08213359,0,5,1,0,1,1,1,0,0
980,-105.8225375,16.76343425,0,6,1,0,1,1,1,0,0
981,-104.8089542,18.95162441,0,7,1,0,1,1,1,0,0
982,-103.5637173,21.45560214,0,8,1,0,1,1,1,0,0
983,-100.3119833,22.75497292,0,9,1,0,2,2,1,0,0
984,-100.0650147,19.80725479,0,10,1,0,2,2,1,0,0
985,-99.6246601,16.39599311,0,11,1,0,2,2,1,0,0
986,-99.29540795,13.49673957,0,12,1,0,2,2,1,0,0
987,-98.67147061,10.35724969,0,13,1,0,2,2,1,0,0
988,-97.97670645,7.334295299,0,14,1,0,2,2,1,0,0
989,-97.13060363,4.187758167,0,15,1,0,2,2,1,0,0
990,-94.16898786,4.332443284,0,16,1,0,3,3,1,0,0
991,-93.07627073,7.106696751,0,17,1,0,3,3,1,0,0
992,-91.87241182,9.895635265,0,18,1,0,3,3,1,0,0
993,-90.62016705,12.55973119,0,19,1,0,3,3,1,0,0
994,-89.2156781,15.31437835,0,20,1,0,3,3,1,0,0
995,-87.80800017,17.87028524,0,21,1,0,3,3,1,0,0
996,-84.52126611,18.95627008,0,22,1,0,4,4,1,0,0
997,-84.08087218,15.54500839,0,23,1,0,4,4,1,0,0
998,-83.75162003,12.64575486,0,24,1,0,4,4,1,0,0
999,-83.12768268,9.506264976,0,25,1,0,4,4,1,0,0
1000,-82.4329579,6.483310588,0,26,1,0,4,4,1,0,0
1001,-81.58681571,3.336773455,0,27,1,0,4,4,1,0,0
1002,-79.77102733,2.372914667,0,28,1,0,5,5,1,0,0
1003,-78.67827083,5.147168134,0,29,1,0,5,5,1,0,0
1004,-76.22216714,10.60020257,0,30,1,0,5,5,1,0,0
1005,-77.47445129,7.936106648,0,30,1,0,5,5,1,0,0
1006,-74.8176782,13.35484973,0,32,1,0,5,5,1,0,0
1007,-73.41000027,15.91071725,0,33,1,0,5,5,1,0,0
1008,-71.48019608,14.98233093,0,34,1,0,6,6,1,0,0
1009,-71.03984151,11.57106924,0,35,1,0,6,6,1,0,0
1010,-70.71058936,8.671815706,0,36,1,0,6,6,1,0,0
1011,-70.08665202,5.532325822,0,37,1,0,6,6,1,0,0
1012,-69.39188787,2.509371434,0,38,1,0,6,6,1,0,0
1013,-68.30964319,2.849371617,0,39,1,0,7,7,1,0,0
1014,-67.34397337,5.670357393,0,40,1,0,7,7,1,0,0
1015,-66.2679098,8.511067588,0,41,1,0,7,7,1,0,0
1016,-65.13786982,11.22925803,0,42,1,0,7,7,1,0,0
1017,-63.85983763,14.04481073,0,43,1,0,7,7,1,0,0
1018,-61.94798621,12.3965815,0,44,1,0,8,8,1,0,0
1019,-61.50763164,8.985319813,0,45,1,0,8,8,1,0,0
1020,-61.17837949,6.086066279,0,46,1,0,8,8,1,0,0
1021,-60.55444215,2.946576394,0,47,1,0,8,8,1,0,0
1022,-58.47574024,2.891930696,0,48,1,0,9,9,1,0,0
1023,-57.11971588,5.79142045,0,49,1,0,9,9,1,0,0
1024,-55.66845526,8.32279977,0,50,1,0,9,9,1,0,0
1025,-54.00357247,11.33256517,0,51,1,0,9,9,1,0,0
1026,-52.02042179,9.367839704,0,52,1,0,10,10,1,0,0
1027,-51.23219302,6.01984577,0,53,1,0,10,10,1,0,0
1028,-50.6070352,3.169686751,0,54,1,0,10,10,1,0,0
1029,-48.49486871,3.300277373,0,55,1,0,11,11,1,0,0
1030,-47.38309645,5.857877179,0,56,1,0,11,11,1,0,0
1031,-46.18478872,8.317760397,0,57,1,0,11,11,1,0,0
1032,-43.99592927,9.398705863,0,58,1,0,12,12,1,0,0
1033,-43.73230708,5.83071181,0,59,1,0,12,12,1,0,0
1034,-43.22628318,3.088190644,0,60,1,0,12,12,1,0,0
1035,-42.30360552,1.509489004,0,61,1,0,13,13,1,0,0
1036,-41.40844756,4.150710903,0,62,1,0,13,13,1,0,0
1037,-39.89919477,7.394531552,0,63,1,0,13,13,1,0,0
1038,-37.9084063,5.318309959,0,64,1,0,14,14,1,0,0
1039,-37.20675238,2.039095589,0,65,1,0,14,14,1,0,0
1040,-35.55076723,2.87803305,0,66,1,0,15,15,1,0,0
1041,-34.50092414,5.033703506,0,67,1,0,15,15,1,0,0
1042,-31.949033,5.279845371,0,68,1,0,16,16,1,0,0
1043,-31.39466262,2.610513221,0,69,1,0,16,16,1,0,0
1044,-29.85796888,2.124883037,0,70,1,0,17,17,1,0,0
1045,-26.89418775,3.242718287,0,71,1,0,17,17,1,0,0
1046,-29.14430708,3.964844661,0,71,1,0,18,18,1,0,0
1047,-25.36643102,2.826025148,0,73,1,0,19,19,1,0,0
1048,-23.19973694,2.714922726,0,74,1,0,20,20,1,0,0
1049,-21.67859438,2.277717765,0,75,1,0,21,21,1,0,0
